reference_number,gazetted_names,local_name,waterbody_id,reach_number,site_number,sampling_method,method_number,haul_number_pass_number,species,length_mm,weight_g,sex,maturity,age_structure,age_sample_number,age,genetic_structure,genetic_sample_number,comments
17,Fern Creek,125261_us_ef2,00000PARS,0,17,visual observation above water,,1,Fish Unidentified Species,65,,,,,,,,,fork length estimated
17,Fern Creek,125261_us_ef2,00000PARS,0,17,visual observation above water,,1,Fish Unidentified Species,55,,,,,,,,,fork length estimated
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Rainbow Trout,84,6.7,,,,,,,,NA. Pit Tag ID: 3DD.003E192A22. Row ID: 453.
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Rainbow Trout,113,13.9,,,,,,,,NA. Pit Tag ID: 3DD.003E192A14. Row ID: 455.
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Rainbow Trout,91,7.4,,,,,,,,NA. Pit Tag ID: 3DD.003E192A0F. Row ID: 454.
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Rainbow Trout,78,5,,,,,,,,NA. Pit Tag ID: 3DD.003E192A2F. Row ID: 457.
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Rainbow Trout,108,12.7,,,,,,,,NA. Pit Tag ID: 3DD.003E192A4A. Row ID: 458.
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Rainbow Trout,78,4.6,,,,,,,,NA. Pit Tag ID: 3DD.003E192A5E. Row ID: 459.
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Rainbow Trout,119,17.9,,,,,,,,NA. Pit Tag ID: 3DD.003E192A0D. Row ID: 460.
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Rainbow Trout,55,1.6,,,,,,,,
17,Fern Creek,125261_us_ef2,00000PARS,0,17,visual observation above water,,1,Fish Unidentified Species,60,,,,,,,,,fork length estimated
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Rainbow Trout,118,15.9,,,,,,,,NA. Pit Tag ID: 3DD.003E192A30. Row ID: 461.
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Rainbow Trout,141,28.6,,,,,,,,NA. Pit Tag ID: 3DD.003E192A5A. Row ID: 463.
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Rainbow Trout,92,6.6,,,,,,,,NA. Pit Tag ID: 3DD.003E192A23. Row ID: 462.
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Rainbow Trout,103,10.4,,,,,,,,NA. Pit Tag ID: 3DD.003E192A01. Row ID: 464.
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Rainbow Trout,97,7.8,,,,,,,,NA. Pit Tag ID: 3DD.003E192A0B. Row ID: 465.
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Rainbow Trout,81,5.2,,,,,,,,NA. Pit Tag ID: 3DD.003E192A19. Row ID: 466.
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Rainbow Trout,47,1.1,,,,,,,,
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Rainbow Trout,44,0.8,,,,,,,,
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Rainbow Trout,53,1.3,,,,,,,,mort
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Rainbow Trout,57,2.3,,,,,,,,
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Sculpin (General),61,2.5,,,,,,,,
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Sculpin (General),58,2.1,,,,,,,,
17,Fern Creek,125261_us_ef2,00000PARS,0,17,electrofishing,,1,Sculpin (General),30,0.4,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,47,1.2,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,45,0.9,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,43,0.9,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,47,1.1,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,46,1.1,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,52,1.7,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,49,1.3,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,48,1,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,46,1,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,43,0.7,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,46,1.1,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,48,1.3,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,44,1.1,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,43,0.8,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,43,0.6,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,41,0.8,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,46,1.1,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,44,1.1,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,47,1.3,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,48,1.3,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,50,1.8,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,45,0.8,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,41,0.9,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,49,1.3,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,42,1,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,45,1,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,44,1,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,43,0.9,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,42,0.9,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,48,1.3,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,30,0.3,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,37,0.8,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,39,1.1,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,39,0.8,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,43,0.8,,,,,,,,
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,visual observation above water,,1,Fish Unidentified Species,40,,,,,,,,,fork length estimated
18,Tributary to Kerry Lake,198692_ds_ef1,00000CRKD,0,18,electrofishing,,1,Rainbow Trout,51,1.8,,,,,,,,mort
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,110,13.2,,,,,,,,NA. Pit Tag ID: 3DD.003E192A56. Row ID: 467.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,89,5.7,,,,,,,,NA. Pit Tag ID: 3DD.003E192A50. Row ID: 468.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,82,4.9,,,,,,,,NA. Pit Tag ID: 3DD.003E192A45. Row ID: 469.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,75,4.5,,,,,,,,NA. Pit Tag ID: 3DD.003E192A17. Row ID: 470.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,94,7.2,,,,,,,,NA. Pit Tag ID: 3DD.003E192A10. Row ID: 471.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,51,1.3,,,,,,,,
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,100,9.1,,,,,,,,NA. Pit Tag ID: 3DD.003E192A03. Row ID: 472.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,105,11.2,,,,,,,,NA. Pit Tag ID: 3DD.003E192A53. Row ID: 473.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,90,6.7,,,,,,,,NA. Pit Tag ID: 3DD.003E192A11. Row ID: 474.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,83,5.3,,,,,,,,NA. Pit Tag ID: 3DD.003E192A26. Row ID: 475.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,85,5.5,,,,,,,,NA. Pit Tag ID: 3DD.003E192A3D. Row ID: 476.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,134,20.8,,,,,,,,NA. Pit Tag ID: 3DD.003E192A52. Row ID: 477.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,77,5,,,,,,,,NA. Pit Tag ID: 3DD.003E192A4C. Row ID: 478.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,128,22.7,,,,,,,,NA. Pit Tag ID: 3DD.003E192A5F. Row ID: 479.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,96,9.8,,,,,,,,NA. Pit Tag ID: 3DD.003E192A57. Row ID: 480.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,118,14.4,,,,,,,,NA. Pit Tag ID: 3DD.003E192A09. Row ID: 481.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,91,7,,,,,,,,NA. Pit Tag ID: 3DD.003E192A3C. Row ID: 482.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,81,5.6,,,,,,,,NA. Pit Tag ID: 3DD.003E192A34. Row ID: 483.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,78,4.5,,,,,,,,NA. Pit Tag ID: 3DD.003E192A3A. Row ID: 484.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,117,16,,,,,,,,NA. Pit Tag ID: 3DD.003E192A4E. Row ID: 485.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,121,20.1,,,,,,,,NA. Pit Tag ID: 3DD.003E192A21. Row ID: 486.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,82,5.4,,,,,,,,NA. Pit Tag ID: 3DD.003E192A43. Row ID: 488.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,110,13.8,,,,,,,,NA. Pit Tag ID: 3DD.003E192A59. Row ID: 489.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,90,6.9,,,,,,,,NA. Pit Tag ID: 3DD.003E192A1D. Row ID: 490.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,88,5.4,,,,,,,,NA. Pit Tag ID: 3DD.003E192A2A. Row ID: 491.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,141,31.4,,,,,,,,NA. Pit Tag ID: 3DD.003E192A1C. Row ID: 492.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,87,5.9,,,,,,,,NA. Pit Tag ID: 3DD.003E192A06. Row ID: 493.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,93,7.3,,,,,,,,NA. Pit Tag ID: 3DD.003E192ABC. Row ID: 494.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,83,5.9,,,,,,,,NA. Pit Tag ID: 3DD.003E192AA7. Row ID: 495.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,89,6.4,,,,,,,,NA. Pit Tag ID: 3DD.003E192AAC. Row ID: 496.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,88,7.3,,,,,,,,NA. Pit Tag ID: 3DD.003E192AC8. Row ID: 497.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,81,5.5,,,,,,,,NA. Pit Tag ID: 3DD.003E192AB9. Row ID: 498.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,85,5.3,,,,,,,,NA. Pit Tag ID: 3DD.003E192AC6. Row ID: 499.
19,Tributary to Kerry Lake,198692_ds_ef2,00000CRKD,0,19,electrofishing,,1,Rainbow Trout,80,4.9,,,,,,,,NA. Pit Tag ID: 3DD.003E192ABD. Row ID: 500.
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,electrofishing,,1,Fish Unidentified Species,40,,,,,,,,,fork length estimated
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,visual observation above water,,1,Rainbow Trout,44,0.9,,,,,,,,
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,electrofishing,,1,Rainbow Trout,49,1,,,,,,,,
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,electrofishing,,1,Rainbow Trout,56,1.7,,,,,,,,
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,electrofishing,,1,Rainbow Trout,43,1,,,,,,,,
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,electrofishing,,1,Rainbow Trout,47,1,,,,,,,,mort
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,electrofishing,,1,Rainbow Trout,47,0.8,,,,,,,,
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,electrofishing,,1,Rainbow Trout,48,1.3,,,,,,,,
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,electrofishing,,1,Rainbow Trout,50,1.3,,,,,,,,
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,electrofishing,,1,Rainbow Trout,48,1.1,,,,,,,,
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,electrofishing,,1,Rainbow Trout,46,0.8,,,,,,,,
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,electrofishing,,1,Rainbow Trout,85,5.5,,,,,,,,NA. Pit Tag ID: 3DD.003E192AA1. Row ID: 501.
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,electrofishing,,1,Rainbow Trout,87,5.9,,,,,,,,NA. Pit Tag ID: 3DD.003E192AC7. Row ID: 502.
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,electrofishing,,1,Rainbow Trout,100,10.5,,,,,,,,NA. Pit Tag ID: 3DD.003E192AC5. Row ID: 503.
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,electrofishing,,1,Rainbow Trout,75,4.8,,,,,,,,NA. Pit Tag ID: 3DD.003E192AC3. Row ID: 504.
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,electrofishing,,1,Rainbow Trout,85,6.9,,,,,,,,NA. Pit Tag ID: 3DD.003E192ABF. Row ID: 505.
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,electrofishing,,1,Rainbow Trout,85,7.8,,,,,,,,NA. Pit Tag ID: 3DD.003E192AB2. Row ID: 506.
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,electrofishing,,1,Rainbow Trout,91,7.8,,,,,,,,NA. Pit Tag ID: 3DD.003E192ABA. Row ID: 507.
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,electrofishing,,1,Rainbow Trout,98,10.7,,,,,,,,NA. Pit Tag ID: 3DD.003E192AC0. Row ID: 508.
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,visual observation above water,,1,Fish Unidentified Species,50,,,,,,,,,fork length estimated
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,electrofishing,,1,Rainbow Trout,80,5,,,,,,,,NA. Pit Tag ID: 3DD.003E192AC1. Row ID: 509.
20,Tributary to Kerry Lake,198692_us_ef1,00000CRKD,0,20,electrofishing,,1,Rainbow Trout,88,6.6,,,,,,,,NA. Pit Tag ID: 3DD.003E192AC4. Row ID: 510.
